,Date_Time,Water_Level,Water_Level_Spline
288,2020-03-15 15:37:00,,1.1
289,2020-03-15 22:07:00,1.4,1.4
290,2020-03-16 04:33:00,,1.3666666666666667
291,2020-03-16 11:04:00,,1.3333333333333333
292,2020-03-16 16:42:00,,1.2999999999999998
293,2020-03-16 23:13:00,,1.2666666666666666
294,2020-03-17 05:52:00,,1.2333333333333334
295,2020-03-17 12:39:00,1.2,1.2
296,2020-03-17 18:19:00,,1.0
297,2020-03-18 00:38:00,,0.8
298,2020-03-18 07:23:00,0.6,0.6
299,2020-03-18 14:12:00,,0.7999999999999999
300,2020-03-18 20:02:00,,1.0
301,2020-03-19 02:02:00,1.2,1.2
302,2020-03-19 08:34:00,,1.25
303,2020-03-19 15:17:00,1.3,1.3
304,2020-03-19 21:10:00,,1.3
305,2020-03-20 03:06:00,1.3,1.3
306,2020-03-20 09:24:00,0.5,0.5
307,2020-03-20 16:01:00,1.4,1.4
308,2020-03-20 21:55:00,0.7,0.7
309,2020-03-21 03:52:00,1.3,1.3
310,2020-03-21 10:03:00,,1.4
311,2020-03-21 16:36:00,1.5,1.5
312,2020-03-21 22:30:00,0.6,0.6
313,2020-03-22 04:30:00,,0.5
314,2020-03-22 10:36:00,0.4,0.4
315,2020-03-22 17:05:00,,0.5571428571428572
316,2020-03-22 23:00:00,,0.7142857142857144
317,2020-03-23 05:03:00,,0.8714285714285716
318,2020-03-23 11:06:00,,1.0285714285714287
319,2020-03-23 17:32:00,,1.185714285714286
320,2020-03-23 23:30:00,,1.342857142857143
321,2020-03-24 05:33:00,1.5,1.5
322,2020-03-24 11:35:00,0.3,0.3
323,2020-03-24 17:58:00,,0.35
324,2020-03-24 23:59:00,0.4,0.4
325,2020-03-25 06:03:00,,0.8
326,2020-03-25 12:04:00,,1.2000000000000002
327,2020-03-25 18:23:00,1.6,1.6
328,2020-03-26 00:28:00,,1.55
329,2020-03-26 06:33:00,1.5,1.5
330,2020-03-26 12:32:00,0.4,0.4
331,2020-03-26 18:48:00,,0.7666666666666667
332,2020-03-27 00:58:00,,1.1333333333333333
333,2020-03-27 07:03:00,1.5,1.5
334,2020-03-27 13:00:00,,1.55
335,2020-03-27 19:14:00,1.6,1.6
336,2020-03-28 01:28:00,0.4,0.4
337,2020-03-28 07:36:00,1.4,1.4
338,2020-03-28 13:30:00,0.5,0.5
339,2020-03-28 19:43:00,,0.8
340,2020-03-29 02:02:00,,1.1
341,2020-03-29 08:11:00,1.4,1.4
342,2020-03-29 14:02:00,0.5,0.5
343,2020-03-29 20:16:00,,0.5
344,2020-03-30 02:39:00,0.5,0.5
345,2020-03-30 08:54:00,,0.55
346,2020-03-30 14:40:00,0.6,0.6
347,2020-03-30 20:56:00,,0.55
348,2020-03-31 03:26:00,0.5,0.5
349,2020-03-31 09:49:00,1.2,1.2
350,2020-03-31 15:32:00,,1.25
351,2020-03-31 21:50:00,1.3,1.3
352,2020-04-01 04:29:00,,1.25
353,2020-04-01 11:06:00,1.2,1.2
354,2020-04-01 16:49:00,,1.25
355,2020-04-01 23:06:00,1.3,1.3
356,2020-04-02 05:53:00,0.6,0.6
357,2020-04-02 12:39:00,1.2,1.2
358,2020-04-02 18:36:00,0.8,0.8
359,2020-04-03 00:40:00,1.3,1.3
360,2020-04-03 07:19:00,,1.3
361,2020-04-03 13:59:00,,1.3
362,2020-04-03 20:04:00,,1.3
363,2020-04-04 02:03:00,1.3,1.3
364,2020-04-04 08:27:00,0.4,0.4
365,2020-04-04 15:00:00,,0.7333333333333334
366,2020-04-04 21:07:00,,1.0666666666666667
367,2020-04-05 03:07:00,1.4,1.4
368,2020-04-05 09:22:00,,1.5
369,2020-04-05 15:49:00,1.6,1.6
370,2020-04-05 21:58:00,,1.55
371,2020-04-06 04:01:00,1.5,1.5
372,2020-04-06 10:09:00,0.2,0.2
373,2020-04-06 16:34:00,1.7,1.7
374,2020-04-06 22:43:00,,1.4857142857142858
375,2020-04-07 04:50:00,,1.2714285714285714
376,2020-04-07 10:53:00,,1.0571428571428572
377,2020-04-07 17:16:00,,0.8428571428571429
378,2020-04-07 23:25:00,,0.6285714285714286
379,2020-04-08 05:35:00,,0.41428571428571437
380,2020-04-08 11:35:00,0.2,0.2
381,2020-04-08 17:57:00,,0.6666666666666667
382,2020-04-09 00:07:00,,1.1333333333333335
383,2020-04-09 06:20:00,1.6,1.6
384,2020-04-09 12:16:00,,1.5875000000000001
385,2020-04-09 18:37:00,,1.5750000000000002
386,2020-04-10 00:49:00,,1.5625
387,2020-04-10 07:05:00,,1.55
388,2020-04-10 12:58:00,,1.5375
389,2020-04-10 19:18:00,,1.525
390,2020-04-11 01:31:00,,1.5125
391,2020-04-11 07:51:00,1.5,1.5
392,2020-04-11 13:40:00,0.4,0.4
393,2020-04-11 19:59:00,,0.42500000000000004
394,2020-04-12 02:15:00,,0.45
395,2020-04-12 08:40:00,,0.475
396,2020-04-12 14:25:00,0.5,0.5
397,2020-04-12 20:42:00,,0.55
398,2020-04-13 03:02:00,,0.6
399,2020-04-13 09:37:00,,0.6499999999999999
400,2020-04-13 15:16:00,0.7,0.7
401,2020-04-13 21:31:00,,0.6
402,2020-04-14 03:57:00,0.5,0.5
403,2020-04-14 10:46:00,1.2,1.2
404,2020-04-14 16:24:00,,1.2
405,2020-04-14 22:34:00,1.2,1.2
406,2020-04-15 05:09:00,,1.0666666666666667
407,2020-04-15 12:14:00,,0.9333333333333333
408,2020-04-15 18:06:00,0.8,0.8
409,2020-04-16 00:01:00,1.1,1.1
410,2020-04-16 06:36:00,,1.0
411,2020-04-16 13:39:00,,0.9
412,2020-04-16 19:48:00,0.8,0.8
413,2020-04-17 01:31:00,,0.9666666666666667
414,2020-04-17 07:51:00,,1.1333333333333333
415,2020-04-17 14:41:00,1.3,1.3
416,2020-04-17 20:50:00,0.7,0.7
417,2020-04-18 02:38:00,1.2,1.2
418,2020-04-18 08:44:00,,1.2999999999999998
419,2020-04-18 15:24:00,1.4,1.4
420,2020-04-18 21:31:00,,1.2999999999999998
421,2020-04-19 03:27:00,1.2,1.2
422,2020-04-19 09:25:00,,0.9666666666666667
423,2020-04-19 15:58:00,,0.7333333333333334
424,2020-04-19 22:04:00,0.5,0.5
425,2020-04-20 04:05:00,,0.45
426,2020-04-20 10:01:00,0.4,0.4
427,2020-04-20 16:26:00,1.5,1.5
428,2020-04-20 22:34:00,,1.1333333333333333
429,2020-04-21 04:39:00,,0.7666666666666666
430,2020-04-21 10:32:00,0.4,0.4
431,2020-04-21 16:53:00,1.5,1.5
432,2020-04-21 23:03:00,0.4,0.4
433,2020-04-22 05:11:00,,0.4
434,2020-04-22 11:03:00,0.4,0.4
435,2020-04-22 17:19:00,1.5,1.5
436,2020-04-22 23:32:00,0.3,0.3
437,2020-04-23 05:41:00,1.4,1.4
438,2020-04-23 11:33:00,,1.0333333333333332
439,2020-04-23 17:45:00,,0.6666666666666666
440,2020-04-24 00:01:00,0.3,0.3
441,2020-04-24 06:13:00,,0.3
442,2020-04-24 12:02:00,,0.3
443,2020-04-24 18:12:00,,0.3
444,2020-04-25 00:32:00,,0.3
445,2020-04-25 06:45:00,,0.3
446,2020-04-25 12:33:00,,0.3
447,2020-04-25 18:41:00,,0.3
448,2020-04-26 01:03:00,0.3,0.3
449,2020-04-26 07:19:00,,0.4
450,2020-04-26 13:05:00,0.5,0.5
451,2020-04-26 19:12:00,1.5,1.5
452,2020-04-27 01:37:00,0.3,0.3
453,2020-04-27 07:58:00,1.4,1.4
454,2020-04-27 13:42:00,,1.24
455,2020-04-27 19:48:00,,1.08
456,2020-04-28 02:16:00,,0.9199999999999999
457,2020-04-28 08:44:00,,0.76
458,2020-04-28 14:26:00,0.6,0.6
459,2020-04-28 20:32:00,,0.5
460,2020-04-29 03:04:00,0.4,0.4
461,2020-04-29 09:42:00,1.3,1.3
462,2020-04-29 15:25:00,,1.3
463,2020-04-29 21:29:00,1.3,1.3
464,2020-04-30 04:04:00,0.5,0.5
465,2020-04-30 10:55:00,,0.5
466,2020-04-30 16:47:00,,0.5
467,2020-04-30 22:47:00,,0.5
468,2020-05-01 05:20:00,0.5,0.5
469,2020-05-01 12:15:00,,0.6
470,2020-05-01 18:25:00,0.7,0.7
471,2020-05-02 00:18:00,,0.9333333333333332
472,2020-05-02 06:42:00,,1.1666666666666665
473,2020-05-02 13:28:00,1.4,1.4
474,2020-05-02 19:46:00,,1.4249999999999998
475,2020-05-03 01:40:00,,1.45
476,2020-05-03 07:52:00,,1.475
477,2020-05-03 14:28:00,1.5,1.5
478,2020-05-03 20:47:00,0.5,0.5
479,2020-05-04 02:46:00,1.3,1.3
480,2020-05-04 08:50:00,0.3,0.3
481,2020-05-04 15:18:00,,0.6666666666666666
482,2020-05-04 21:37:00,,1.0333333333333332
483,2020-05-05 03:43:00,1.4,1.4
484,2020-05-05 09:40:00,,1.5499999999999998
485,2020-05-05 16:04:00,1.7,1.7
486,2020-05-05 22:22:00,,1.6
487,2020-05-06 04:33:00,1.5,1.5
488,2020-05-06 10:27:00,,1.0333333333333334
489,2020-05-06 16:48:00,,0.5666666666666668
490,2020-05-06 23:05:00,0.1,0.1
491,2020-05-07 05:20:00,,0.1
492,2020-05-07 11:11:00,,0.1
493,2020-05-07 17:29:00,,0.1
494,2020-05-07 23:47:00,0.1,0.1
495,2020-05-08 06:06:00,1.6,1.6
496,2020-05-08 11:54:00,,1.5750000000000002
497,2020-05-08 18:10:00,,1.55
498,2020-05-09 00:28:00,,1.525
499,2020-05-09 06:52:00,1.5,1.5
500,2020-05-09 12:37:00,,1.0666666666666667
501,2020-05-09 18:50:00,,0.6333333333333333
502,2020-05-10 01:09:00,0.2,0.2
503,2020-05-10 07:38:00,,0.37142857142857144
504,2020-05-10 13:20:00,,0.5428571428571429
505,2020-05-10 19:31:00,,0.7142857142857142
506,2020-05-11 01:51:00,,0.8857142857142857
507,2020-05-11 08:28:00,,1.0571428571428572
508,2020-05-11 14:07:00,,1.2285714285714284
509,2020-05-11 20:13:00,1.4,1.4
510,2020-05-12 02:36:00,,1.375
511,2020-05-12 09:22:00,,1.35
512,2020-05-12 15:00:00,,1.325
513,2020-05-12 21:00:00,1.3,1.3
514,2020-05-13 03:27:00,,1.2285714285714286
515,2020-05-13 10:25:00,,1.1571428571428573
516,2020-05-13 16:06:00,,1.0857142857142859
517,2020-05-13 21:58:00,,1.0142857142857142
518,2020-05-14 04:26:00,,0.942857142857143
519,2020-05-14 11:36:00,,0.8714285714285714
520,2020-05-14 17:35:00,0.8,0.8
521,2020-05-14 23:14:00,1.1,1.1
522,2020-05-15 05:37:00,,1.0
523,2020-05-15 12:48:00,,0.9
524,2020-05-15 19:05:00,0.8,0.8
525,2020-05-16 00:39:00,,0.8600000000000001
526,2020-05-16 06:49:00,,0.92
527,2020-05-16 13:46:00,,0.9800000000000001
528,2020-05-16 20:08:00,,1.04
529,2020-05-17 01:52:00,1.1,1.1
530,2020-05-17 07:49:00,,1.2000000000000002
531,2020-05-17 14:32:00,1.3,1.3
532,2020-05-17 20:53:00,,1.325
533,2020-05-18 02:47:00,,1.35
534,2020-05-18 08:37:00,,1.375
535,2020-05-18 15:09:00,1.4,1.4
536,2020-05-18 21:29:00,,1.2999999999999998
537,2020-05-19 03:32:00,1.2,1.2
538,2020-05-19 09:17:00,0.5,0.5
539,2020-05-19 15:41:00,,0.45
540,2020-05-19 22:02:00,0.4,0.4
541,2020-05-20 04:10:00,1.3,1.3
542,2020-05-20 09:54:00,0.5,0.5
543,2020-05-20 16:11:00,,0.7666666666666666
544,2020-05-20 22:34:00,,1.0333333333333332
545,2020-05-21 04:45:00,1.3,1.3
546,2020-05-21 10:29:00,,1.3333333333333335
547,2020-05-21 16:40:00,,1.3666666666666667
548,2020-05-21 23:05:00,,1.4
549,2020-05-22 05:20:00,,1.4333333333333333
550,2020-05-22 11:02:00,,1.4666666666666668
551,2020-05-22 17:11:00,1.5,1.5
552,2020-05-22 23:37:00,,1.1666666666666667
553,2020-05-23 05:54:00,,0.8333333333333334
554,2020-05-23 11:36:00,0.5,0.5
555,2020-05-23 17:42:00,,0.6285714285714286
556,2020-05-24 00:10:00,,0.7571428571428571
557,2020-05-24 06:30:00,,0.8857142857142857
558,2020-05-24 12:12:00,,1.0142857142857142
559,2020-05-24 18:16:00,,1.1428571428571428
560,2020-05-25 00:44:00,,1.2714285714285714
561,2020-05-25 07:09:00,1.4,1.4
562,2020-05-25 12:50:00,,1.4
563,2020-05-25 18:52:00,,1.4
564,2020-05-26 01:21:00,,1.4
565,2020-05-26 07:52:00,,1.4
566,2020-05-26 13:33:00,,1.4
567,2020-05-26 19:34:00,1.4,1.4
568,2020-05-27 02:03:00,,1.375
569,2020-05-27 08:40:00,,1.35
570,2020-05-27 14:23:00,,1.325
571,2020-05-27 20:22:00,1.3,1.3
572,2020-05-28 02:50:00,0.3,0.3
573,2020-05-28 09:37:00,,0.6333333333333333
574,2020-05-28 15:25:00,,0.9666666666666666
575,2020-05-28 21:21:00,1.3,1.3
576,2020-05-29 03:47:00,,1.3
577,2020-05-29 10:41:00,1.3,1.3
578,2020-05-29 16:42:00,0.7,0.7
579,2020-05-29 22:34:00,1.2,1.2
580,2020-05-30 04:54:00,,1.0
581,2020-05-30 11:50:00,,0.8
582,2020-05-30 18:07:00,0.6,0.6
583,2020-05-30 23:56:00,,0.575
584,2020-05-31 06:06:00,,0.55
585,2020-05-31 12:55:00,,0.525
586,2020-05-31 19:22:00,0.5,0.5
587,2020-06-01 01:15:00,,0.66
588,2020-06-01 07:16:00,,0.8200000000000001
589,2020-06-01 13:55:00,,0.98
590,2020-06-01 20:24:00,,1.1400000000000001
591,2020-06-02 02:25:00,1.3,1.3
592,2020-06-02 08:18:00,,1.1428571428571428
593,2020-06-02 14:48:00,,0.9857142857142858
594,2020-06-02 21:16:00,,0.8285714285714285
595,2020-06-03 03:24:00,,0.6714285714285714
596,2020-06-03 09:13:00,,0.5142857142857142
597,2020-06-03 15:36:00,,0.357142857142857
598,2020-06-03 22:03:00,0.2,0.2
599,2020-06-04 04:18:00,1.4,1.4
600,2020-06-04 10:03:00,,1.2
601,2020-06-04 16:22:00,,1.0
602,2020-06-04 22:47:00,,0.7999999999999999
603,2020-06-05 05:07:00,,0.6
604,2020-06-05 10:50:00,0.4,0.4
605,2020-06-05 17:05:00,,0.7666666666666667
606,2020-06-05 23:29:00,,1.1333333333333333
607,2020-06-06 05:54:00,1.5,1.5
608,2020-06-06 11:35:00,0.4,0.4
609,2020-06-06 17:47:00,,0.25
610,2020-06-07 00:10:00,0.1,0.1
611,2020-06-07 06:41:00,1.5,1.5
612,2020-06-07 12:19:00,0.5,0.5
613,2020-06-07 18:28:00,,0.8
614,2020-06-08 00:50:00,,1.1
615,2020-06-08 07:26:00,1.4,1.4
616,2020-06-08 13:04:00,,1.4
617,2020-06-08 19:08:00,1.4,1.4
618,2020-06-09 01:31:00,,1.375
619,2020-06-09 08:13:00,,1.35
620,2020-06-09 13:50:00,,1.325
